ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,meta:_source_product_id,meta:_source_url,meta:_source_image_urls,meta:_s3_media_paths
,simple,747528752,Round Cut 3.08 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,934,934,,white-diamond,,,,,,,,,,,,2305294,https://www.loosegrowndiamond.com/product/round-cut-3-08-carat-e-color-vvs2-clarity-lab-grown-diamond-747528752/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2316437/round-bbb6e144f022.png
,simple,808603149,Pear Cut 6.01 Carat F Color VS1 Clarity Lab Grown Diamond,,,,,Buy 6.01 Carat Pear brown VS1 Ideal Diamond. IGI Certified. SKU: 808603149. Price: $654.00. In Stock.,,,1,,,1,,,,,,,1943,1943,,white-diamond,,,,,,,,,,,,2305295,https://www.loosegrowndiamond.com/diamond/808603149/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/pear.png,products/2312051/pear-faeb574d4b0d.png
,simple,808637214,Marquise Cut 15.08 Carat G Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,6560,6560,,white-diamond,,,,,,,,,,,,2305416,https://www.loosegrowndiamond.com/product/marquise-cut-15-08-carat-g-color-vs1-clarity-lab-grown-diamond-808637214/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316319/marquise-58d8d8a5cdc4.png
,simple,237707780,Cushion Cut 4.01 Carat D Color VS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1281,1281,,white-diamond,,,,,,,,,,,,2305417,https://www.loosegrowndiamond.com/product/cushion-cut-4-01-carat-d-color-vs2-clarity-lab-grown-diamond-237707780/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/cushion.png,products/2315906/cushion-1f305250daae.png
,simple,806615121,Radiant Cut 2.13 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,626,626,,white-diamond,,,,,,,,,,,,2305418,https://www.loosegrowndiamond.com/product/radiant-cut-2-13-carat-e-color-vvs2-clarity-lab-grown-diamond-806615121/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316973/radiant-bbe6f8deda10.png
,simple,3515642224,Radiant Cut 3.00 Carat D Color FL Clarity Lab Grown Diamond,,,,,"Buy 3.00 Carat Radiant gray 11 Ideal Diamond. GIA Certified. SKU: 3515642224. Price: $9,463.00. In Stock.",,,1,,,1,,,,,,,27109,27109,,white-diamond,,,,,,,,,,,,2305537,https://www.loosegrowndiamond.com/diamond/3515642224/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316967/radiant-bbe6f8deda10.png
,simple,754509626,Radiant Cut 3.00 Carat D Color VVS2 Clarity Lab Grown Diamond,,,,,Buy 3.00 Carat Radiant gray VVS2 Ideal Diamond. IGI Certified. SKU: 754509626. Price: $414.00. In Stock.,,,1,,,1,,,,,,,1100,1100,,white-diamond,,,,,,,,,,,,2305538,https://www.loosegrowndiamond.com/diamond/754509626/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316967/radiant-bbe6f8deda10.png
,simple,780643403,Oval Cut 3.00 Carat D Color VVS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1734,1734,,white-diamond,,,,,,,,,,,,2305539,https://www.loosegrowndiamond.com/product/oval-cut-3-00-carat-d-color-vvs1-clarity-lab-grown-diamond-780643403/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316140/oval-988a448bf884.png
,simple,739592728,Princess Cut 3.92 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1103,1103,,white-diamond,,,,,,,,,,,,2305658,https://www.loosegrowndiamond.com/product/princess-cut-3-92-carat-e-color-vvs2-clarity-lab-grown-diamond-739592728/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/princess.png,products/2312796/princess-7cc996821bc8.png
,simple,807677931,Cushion Cut 3.06 Carat M Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,0,,,,,,,2067,2067,,color-diamond,,,,,,,,,,,,2305660,https://www.loosegrowndiamond.com/product/cushion-cut-3-06-carat-m-color-vvs2-clarity-lab-grown-diamond-807677931/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/cushion_yellow.png,products/2315558/cushion_yellow-37ac9c1f4623.png
,simple,749566025,Marquise Cut 2.80 Carat D Color VVS1 Clarity Lab Grown Diamond,,,,,"Buy 2.80 Carat Marquise gray VVS1 Ideal Diamond. IGI Certified. SKU: 749566025. Price: $1,666.00. In Stock.",,,1,,,1,,,,,,,4831,4831,,white-diamond,,,,,,,,,,,,2305661,https://www.loosegrowndiamond.com/diamond/749566025/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316851/marquise-58d8d8a5cdc4.png
,simple,713511523,Marquise Cut 7.50 Carat F Color VS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1506,1506,,white-diamond,,,,,,,,,,,,2305764,https://www.loosegrowndiamond.com/product/marquise-cut-7-50-carat-f-color-vs2-clarity-lab-grown-diamond-713511523/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316319/marquise-58d8d8a5cdc4.png
,simple,774675797,Radiant Cut 3.03 Carat G Color VS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,697,697,,white-diamond,,,,,,,,,,,,2305765,https://www.loosegrowndiamond.com/product/radiant-cut-3-03-carat-g-color-vs2-clarity-lab-grown-diamond-774675797/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316967/radiant-bbe6f8deda10.png
,simple,360026422,Round Cut 2.51 Carat F Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,2449,2449,,white-diamond,,,,,,,,,,,,2305766,https://www.loosegrowndiamond.com/product/round-cut-2-51-carat-f-color-vvs2-clarity-lab-grown-diamond-360026422/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2314107/round-bbb6e144f022.png
,simple,681550824,Marquise Cut 5.00 Carat F Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1743,1743,,white-diamond,,,,,,,,,,,,2305892,https://www.loosegrowndiamond.com/product/marquise-cut-5-00-carat-f-color-vs1-clarity-lab-grown-diamond-681550824/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316319/marquise-58d8d8a5cdc4.png
,simple,805663439,Oval Cut 3.05 Carat F Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,960,960,,white-diamond,,,,,,,,,,,,2305895,https://www.loosegrowndiamond.com/product/oval-cut-3-05-carat-f-color-vs1-clarity-lab-grown-diamond-805663439/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316971/oval-988a448bf884.png
,simple,234821689,Pear Cut 52.27 Carat H Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,141119,141119,,white-diamond,,,,,,,,,,,,2305896,https://www.loosegrowndiamond.com/product/pear-cut-52-27-carat-h-color-vs1-clarity-lab-grown-diamond-234821689/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/pear.png,products/2312051/pear-faeb574d4b0d.png
,simple,205299919,Cushion Cut 3.00 Carat F Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,919,919,,white-diamond,,,,,,,,,,,,2306025,https://www.loosegrowndiamond.com/product/cushion-cut-3-00-carat-f-color-vs1-clarity-lab-grown-diamond-205299919/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/cushion.png,products/2315906/cushion-1f305250daae.png
,simple,792628542,Cushion Cut 3.00 Carat E Color VS1 Clarity Lab Grown Diamond,,,,,Buy 3.00 Carat Cushion black VS1 Ideal Diamond. IGI Certified. SKU: 792628542. Price: $255.00. In Stock.,,,1,,,1,,,,,,,853,853,,white-diamond,,,,,,,,,,,,2306026,https://www.loosegrowndiamond.com/diamond/792628542/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/cushion.png,products/2315906/cushion-1f305250daae.png
,simple,691549061,Emerald Cut 3.12 Carat E Color VS1 Clarity Lab Grown Diamond,,,,,Buy 3.12 Carat Emerald black VS1 Ideal Diamond. IGI Certified. SKU: 691549061. Price: $351.00. In Stock.,,,1,,,1,,,,,,,1074,1074,,white-diamond,,,,,,,,,,,,2306027,https://www.loosegrowndiamond.com/diamond/691549061/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/emerald.png,products/2315081/emerald-392697f0e8d7.png
,simple,7508605065,Radiant Cut 3.16 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,,,,0,,,1,,,,,,,2546,2546,,white-diamond,,,,,,,,,,,,2306171,https://www.loosegrowndiamond.com/product/radiant-cut-3-16-carat-e-color-vvs2-clarity-lab-grown-diamond-7508605065/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316967/radiant-bbe6f8deda10.png
,simple,360926195,Radiant Cut 1.84 Carat D Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1877,1877,,white-diamond,,,,,,,,,,,,2306172,https://www.loosegrowndiamond.com/product/radiant-cut-1-84-carat-d-color-vvs2-clarity-lab-grown-diamond-360926195/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316967/radiant-bbe6f8deda10.png
,simple,791650060,Round Cut 0.30 Carat D Color VVS2 Clarity Lab Grown Diamond,,,,,,,,0,,,1,,,,,,,157,157,,white-diamond,,,,,,,,,,,,2306173,https://www.loosegrowndiamond.com/product/round-cut-0-30-carat-d-color-vvs2-clarity-lab-grown-diamond-791650060/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2314107/round-bbb6e144f022.png
,simple,788613575,Marquise Cut 2.09 Carat F Color VVS2 Clarity Lab Grown Diamond,,,,,Buy 2.09 Carat Marquise brown VVS2 Ideal Diamond. IGI Certified. SKU: 788613575. Price: $209.00. In Stock.,,,1,,,1,,,,,,,669,669,,white-diamond,,,,,,,,,,,,2306289,https://www.loosegrowndiamond.com/diamond/788613575/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316319/marquise-58d8d8a5cdc4.png
,simple,797663185,Round Cut 1.00 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,344,344,,white-diamond,,,,,,,,,,,,2306291,https://www.loosegrowndiamond.com/product/round-cut-1-00-carat-e-color-vvs2-clarity-lab-grown-diamond-797663185/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2316437/round-bbb6e144f022.png
,simple,809690819,Oval Cut 4.00 Carat D Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1411,1411,,white-diamond,,,,,,,,,,,,2306292,https://www.loosegrowndiamond.com/product/oval-cut-4-00-carat-d-color-vs1-clarity-lab-grown-diamond-809690819/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316140/oval-988a448bf884.png
,simple,719544313,Round Cut 1.77 Carat Pink Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,0,,,,,,,761,761,,color-diamond,,,,,,,,,,,,2306446,https://www.loosegrowndiamond.com/product/round-cut-1-77-carat-pink-color-vs1-clarity-lab-grown-diamond-719544313/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round_pink.png,products/2309969/round_pink-bb9e842f5bf3.png
,simple,782654153,Princess Cut 0.21 Carat D Color VS2 Clarity Lab Grown Diamond,,,,,Buy 0.21 Carat Princess gray VS2 Ideal Diamond. IGI Certified. SKU: 782654153. Price: $27.00. In Stock.,,,1,,,1,,,,,,,157,157,,white-diamond,,,,,,,,,,,,2306454,https://www.loosegrowndiamond.com/diamond/782654153/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/princess.png,products/2308537/princess-7cc996821bc8.png
,simple,807695704,Oval Cut 0.87 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,271,271,,white-diamond,,,,,,,,,,,,2306586,https://www.loosegrowndiamond.com/product/oval-cut-0-87-carat-e-color-vvs2-clarity-lab-grown-diamond-807695704/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316971/oval-988a448bf884.png
,simple,770617361,Round Cut 2.51 Carat D Color VVS1 Clarity Lab Grown Diamond,,,,,Buy 2.51 Carat Round gray VVS1 Ideal Diamond. IGI Certified. SKU: 770617361. Price: $331.00. In Stock.,,,1,,,1,,,,,,,1083,1083,,white-diamond,,,,,,,,,,,,2306587,https://www.loosegrowndiamond.com/diamond/770617361/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2316437/round-bbb6e144f022.png
,simple,243904458,Marquise Cut 2.49 Carat F Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,681,681,,white-diamond,,,,,,,,,,,,2306588,https://www.loosegrowndiamond.com/product/marquise-cut-2-49-carat-f-color-vs1-clarity-lab-grown-diamond-243904458/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316851/marquise-58d8d8a5cdc4.png
,simple,769666211,Radiant Cut 3.50 Carat D Color VS1 Clarity Lab Grown Diamond,,,,,Buy 3.50 Carat Radiant gray VS1 Ideal Diamond. IGI Certified. SKU: 769666211. Price: $438.00. In Stock.,,,1,,,1,,,,,,,1723,1723,,white-diamond,,,,,,,,,,,,2306703,https://www.loosegrowndiamond.com/diamond/769666211/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316967/radiant-bbe6f8deda10.png
,simple,790611818,Marquise Cut 2.00 Carat D Color FL Clarity Lab Grown Diamond,,,,,"Buy 2.00 Carat Marquise gray 11 Excellent Diamond. IGI Certified. SKU: 790611818. Price: $1,281.00. In Stock.",,,1,,,1,,,,,,,4097,4097,,white-diamond,,,,,,,,,,,,2306704,https://www.loosegrowndiamond.com/diamond/790611818/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316319/marquise-58d8d8a5cdc4.png
,simple,234243959,Marquise Cut 2.90 Carat E Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,890,890,,white-diamond,,,,,,,,,,,,2306705,https://www.loosegrowndiamond.com/product/marquise-cut-2-90-carat-e-color-vs1-clarity-lab-grown-diamond-234243959/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316851/marquise-58d8d8a5cdc4.png
,simple,765639355,Oval Cut 2.06 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,626,626,,white-diamond,,,,,,,,,,,,2306865,https://www.loosegrowndiamond.com/product/oval-cut-2-06-carat-e-color-vvs2-clarity-lab-grown-diamond-765639355/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316971/oval-988a448bf884.png
,simple,806631929,Old mine Cut 2.55 Carat F Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1090,1090,,white-diamond,,,,,,,,,,,,2306868,https://www.loosegrowndiamond.com/product/old-mine-cut-2-55-carat-f-color-vvs2-clarity-lab-grown-diamond-806631929/,https://www.loosegrowndiamond.com/wp-content/uploads/2022/06/old-mine.png,products/2311026/old-mine-71a620778361.png
,simple,807612586,Pear Cut 2.30 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1746,1746,,white-diamond,,,,,,,,,,,,2306991,https://www.loosegrowndiamond.com/product/pear-cut-2-30-carat-e-color-vvs2-clarity-lab-grown-diamond-807612586/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/pear.png,products/2316970/pear-faeb574d4b0d.png
,simple,775610370,Radiant Cut 1.91 Carat D Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,531,531,,white-diamond,,,,,,,,,,,,2306993,https://www.loosegrowndiamond.com/product/radiant-cut-1-91-carat-d-color-vs1-clarity-lab-grown-diamond-775610370/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316973/radiant-bbe6f8deda10.png
,simple,733551561,Emerald Cut 0.75 Carat D Color VS1 Clarity Lab Grown Diamond,,,,,Buy 0.75 Carat Emerald gray VS1 Ideal Diamond. IGI Certified. SKU: 733551561. Price: $102.00. In Stock.,,,1,,,1,,,,,,,281,281,,white-diamond,,,,,,,,,,,,2307130,https://www.loosegrowndiamond.com/diamond/733551561/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/emerald.png,products/2315077/emerald-392697f0e8d7.png
,simple,792624545,Round Cut 1.01 Carat Pink Color VVS1 Clarity Lab Grown Diamond,,,,,,,,1,,,0,,,,,,,684,684,,color-diamond,,,,,,,,,,,,2307131,https://www.loosegrowndiamond.com/product/round-cut-1-01-carat-pink-color-vvs1-clarity-lab-grown-diamond-792624545/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round_pink.png,products/2309969/round_pink-bb9e842f5bf3.png
,simple,244238414,Emerald Cut 1.00 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,Buy 1.00 Carat Emerald black VVS2 Ideal Diamond.  Certified. SKU: 244238414. Price: $72.00. In Stock.,,,1,,,1,,,,,,,300,300,,white-diamond,,,,,,,,,,,,2307136,https://www.loosegrowndiamond.com/diamond/244238414/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/emerald.png,products/2315081/emerald-392697f0e8d7.png
,simple,808630116,Marquise Cut 0.64 Carat Blue Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,0,,,,,,,480,480,,color-diamond,,,,,,,,,,,,2307139,https://www.loosegrowndiamond.com/product/marquise-cut-0-64-carat-blue-color-vvs2-clarity-lab-grown-diamond-808630116/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise_blue.png,products/2307139/marquise_blue-1a2076dc0845.png
,simple,747530468,Old european Cut 4.43 Carat G Color VVS2 Clarity Lab Grown Diamond,,,,,Buy 4.43 Carat Old European orange VVS2 Ideal Diamond. IGI Certified. SKU: 747530468. Price: $820.00. In Stock.,,,1,,,1,,,,,,,2674,2674,,white-diamond,,,,,,,,,,,,2307250,https://www.loosegrowndiamond.com/diamond/747530468/,https://www.loosegrowndiamond.com/wp-content/uploads/2022/06/old-european.png,products/2307250/old-european-a809466d03cd.png
,simple,752550815,Emerald Cut 7.49 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,2211,2211,,white-diamond,,,,,,,,,,,,2307254,https://www.loosegrowndiamond.com/product/emerald-cut-7-49-carat-e-color-vvs2-clarity-lab-grown-diamond-752550815/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/emerald.png,products/2315081/emerald-392697f0e8d7.png
,simple,729515563,Round Cut 2.95 Carat F Color IF Clarity Lab Grown Diamond,,,,,Buy 2.95 Carat Round brown IF Ideal Diamond. IGI Certified. SKU: 729515563. Price: $392.00. In Stock.,,,1,,,1,,,,,,,1481,1481,,white-diamond,,,,,,,,,,,,2307256,https://www.loosegrowndiamond.com/diamond/729515563/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2314107/round-bbb6e144f022.png
,simple,813676188,Round Cut 0.51 Carat E Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,189,189,,white-diamond,,,,,,,,,,,,2307397,https://www.loosegrowndiamond.com/product/round-cut-0-51-carat-e-color-vs1-clarity-lab-grown-diamond-813676188/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2316437/round-bbb6e144f022.png
,simple,795608100,Marquise Cut 3.16 Carat Pink Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,0,,,,,,,5230,5230,,color-diamond,,,,,,,,,,,,2307398,https://www.loosegrowndiamond.com/product/marquise-cut-3-16-carat-pink-color-vvs2-clarity-lab-grown-diamond-795608100/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise_pink.png,products/2307398/marquise_pink-421cbc775cf4.png
,simple,749566832,Marquise Cut 3.07 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1183,1183,,white-diamond,,,,,,,,,,,,2307399,https://www.loosegrowndiamond.com/product/marquise-cut-3-07-carat-e-color-vvs2-clarity-lab-grown-diamond-749566832/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316851/marquise-58d8d8a5cdc4.png
,simple,802615639,Cushion Cut 4.03 Carat E Color VVS1 Clarity Lab Grown Diamond,,,,,Buy 4.03 Carat Cushion black VVS1 Excellent Diamond. IGI Certified. SKU: 802615639. Price: $669.00. In Stock.,,,1,,,1,,,,,,,2246,2246,,white-diamond,,,,,,,,,,,,2307400,https://www.loosegrowndiamond.com/diamond/802615639/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/cushion.png,products/2316559/cushion-1f305250daae.png
,simple,LGD14-6587,Pear Cut 2.04 Carat Green Color VVS2 Clarity Lab Grown Diamond,,,,,"Buy 2.04 Carat PEAR 5 6 VVS2 Ideal Diamond. IGI Certified. SKU: LGD14-6587. Price: $1,169.00. In Stock.",,,1,,,0,,,,,,,1670,1670,,color-diamond,,,,,,,,,,,,2307514,https://www.loosegrowndiamond.com/diamond/LGD14-6587/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/pear_green.png,products/2307514/pear_green-4947f6f4615c.png
,simple,786630330,Emerald Cut 16.28 Carat D Color VVS1 Clarity Lab Grown Diamond,,,,,"Buy 16.28 Carat Emerald gray VVS1 Ideal Diamond. IGI Certified. SKU: 786630330. Price: $9,402.00. In Stock.",,,1,,,1,,,,,,,20736,20736,,white-diamond,,,,,,,,,,,,2307515,https://www.loosegrowndiamond.com/diamond/786630330/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/emerald.png,products/2315077/emerald-392697f0e8d7.png
,simple,743504709,Round Cut 1.93 Carat D Color FL Clarity Lab Grown Diamond,,,,,,,,0,,,1,,,,,,,1666,1666,,white-diamond,,,,,,,,,,,,2307516,https://www.loosegrowndiamond.com/product/round-cut-1-93-carat-d-color-fl-clarity-lab-grown-diamond-743504709/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2314107/round-bbb6e144f022.png
,simple,790634046,Pear Cut 2.00 Carat D Color SI1 Clarity Lab Grown Diamond,,,,,Buy 2.00 Carat Pear gray SI1 Ideal Diamond. IGI Certified. SKU: 790634046. Price: $213.00. In Stock.,,,1,,,1,,,,,,,573,573,,white-diamond,,,,,,,,,,,,2307518,https://www.loosegrowndiamond.com/diamond/790634046/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/pear.png,products/2312051/pear-faeb574d4b0d.png
,simple,234388107,Marquise Cut 2.32 Carat G Color VS1 Clarity Lab Grown Diamond,,,,,Buy 2.32 Carat Marquise orange VS1 Ideal Diamond.  Certified. SKU: 234388107. Price: $148.00. In Stock.,,,1,,,1,,,,,,,541,541,,white-diamond,,,,,,,,,,,,2307629,https://www.loosegrowndiamond.com/diamond/234388107/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/marquise.png,products/2316319/marquise-58d8d8a5cdc4.png
,simple,779667507,Oval Cut 1.90 Carat D Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,560,560,,white-diamond,,,,,,,,,,,,2307741,https://www.loosegrowndiamond.com/product/oval-cut-1-90-carat-d-color-vvs2-clarity-lab-grown-diamond-779667507/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316971/oval-988a448bf884.png
,simple,776617144,Oval Cut 1.57 Carat D Color VS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,449,449,,white-diamond,,,,,,,,,,,,2307742,https://www.loosegrowndiamond.com/product/oval-cut-1-57-carat-d-color-vs2-clarity-lab-grown-diamond-776617144/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316971/oval-988a448bf884.png
,simple,735513414,Radiant Cut 1.29 Carat G Color VS1 Clarity Lab Grown Diamond,,,,,Buy 1.29 Carat Radiant orange VS1 Ideal Diamond. IGI Certified. SKU: 735513414. Price: $101.00. In Stock.,,,1,,,1,,,,,,,343,343,,white-diamond,,,,,,,,,,,,2307743,https://www.loosegrowndiamond.com/diamond/735513414/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/radiant.png,products/2316973/radiant-bbe6f8deda10.png
,simple,774620810,Oval Cut 3.05 Carat D Color VVS1 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,2300,2300,,white-diamond,,,,,,,,,,,,2307853,https://www.loosegrowndiamond.com/product/oval-cut-3-05-carat-d-color-vvs1-clarity-lab-grown-diamond-774620810/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316971/oval-988a448bf884.png
,simple,236727059,Pear Cut 0.26 Carat Green Color VS1 Clarity Lab Grown Diamond,,,,,,,,1,,,0,,,,,,,0,0,,color-diamond,,,,,,,,,,,,2307855,https://www.loosegrowndiamond.com/product/pear-cut-0-26-carat-green-color-vs1-clarity-lab-grown-diamond-236727059/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/pear_green.png,products/2307855/pear_green-4947f6f4615c.png
,simple,749524022,Emerald Cut 7.39 Carat E Color VVS2 Clarity Lab Grown Diamond,,,,,Buy 7.39 Carat Emerald black VVS2 Ideal Diamond. IGI Certified. SKU: 749524022. Price: $665.00. In Stock.,,,1,,,1,,,,,,,2183,2183,,white-diamond,,,,,,,,,,,,2308001,https://www.loosegrowndiamond.com/diamond/749524022/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/emerald.png,products/2315077/emerald-392697f0e8d7.png
,simple,360846808,Oval Cut 1.57 Carat D Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1754,1754,,white-diamond,,,,,,,,,,,,2308002,https://www.loosegrowndiamond.com/product/oval-cut-1-57-carat-d-color-vvs2-clarity-lab-grown-diamond-360846808/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316971/oval-988a448bf884.png
,simple,360896113,Oval Cut 1.55 Carat D Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,1731,1731,,white-diamond,,,,,,,,,,,,2308003,https://www.loosegrowndiamond.com/product/oval-cut-1-55-carat-d-color-vvs2-clarity-lab-grown-diamond-360896113/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/oval.png,products/2316140/oval-988a448bf884.png
,simple,803661211,Round Cut 0.75 Carat D Color VVS2 Clarity Lab Grown Diamond,,,,,,,,1,,,1,,,,,,,271,271,,white-diamond,,,,,,,,,,,,2308122,https://www.loosegrowndiamond.com/product/round-cut-0-75-carat-d-color-vvs2-clarity-lab-grown-diamond-803661211/,https://www.loosegrowndiamond.com/wp-content/uploads/2021/10/round.png,products/2316437/round-bbb6e144f022.png
